[2025-02-14 15:10:08] This is codeql database index-files --include-extension=.properties --size-limit=5m --language properties -- /Users/thida/ftp/gradle-project-demo/demo
[2025-02-14 15:10:08] Log file was started late.
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/file/WatchEvent$Modifier.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/file/WatchKey.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/file/Path.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/file/spi...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/file/spi/FileSystemProvider.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/file/Watchable.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/file/FileSystem.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/file/DirectoryStream.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/file/LinkOption.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/ByteBufferAsCharBufferL.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/ByteBufferAsDoubleBufferB.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/DirectDoubleBufferS.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/ByteBufferAsShortBufferRL.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/HeapFloatBufferR.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/ByteBufferAsLongBufferRB.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/ByteBufferAsIntBufferRL.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/ByteBufferAsFloatBufferL.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/DirectDoubleBufferRS.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/HeapDoubleBuffer.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/DirectByteBuffer.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/ByteBufferAsFloatBufferRL.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/HeapByteBufferR.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/CharBuffer.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/DirectCharBufferU.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/HeapCharBuffer.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/ByteBufferAsCharBufferRL.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/DirectFloatBufferRU.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/ByteBufferAsShortBufferB.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/LongBuffer.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/DirectLongBufferS.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/DirectIntBufferS.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/ByteBufferAsDoubleBufferRB.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/ShortBuffer.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/HeapLongBuffer.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/DirectCharBufferRS.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/HeapDoubleBufferR.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/ByteBufferAsLongBufferL.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/DirectLongBufferRU.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/DirectDoubleBufferU.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/ByteBufferAsIntBufferB.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/HeapIntBuffer.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/DirectFloatBufferS.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/HeapIntBufferR.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/ByteBufferAsCharBufferB.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/DirectShortBufferRS.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/ByteBufferAsDoubleBufferL.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/HeapByteBuffer.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/ByteBufferAsShortBufferRB.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/DirectIntBufferRS.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/HeapShortBuffer.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/DirectShortBufferU.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/HeapCharBufferR.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/ByteBuffer.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/ByteBufferAsFloatBufferB.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/DirectCharBufferS.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/ByteBufferAsLongBufferRL.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/ByteBufferAsIntBufferRB.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/Buffer.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/DoubleBuffer.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/HeapFloatBuffer.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/DirectIntBufferU.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/DirectLongBufferU.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/ByteBufferAsFloatBufferRB.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/DirectFloatBufferRS.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/ByteBufferAsCharBufferRB.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/charset...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/charset/CharsetDecoder.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/charset/Charset.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/charset/CharacterCodingException.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/charset/CodingErrorAction.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/charset/CharsetEncoder.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/charset/CoderResult.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/HeapShortBufferR.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/ByteBufferAsDoubleBufferRL.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/StringCharBuffer.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/IntBuffer.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/ByteBufferAsShortBufferL.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/channels...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/channels/GatheringByteChannel.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/channels/CompletionHandler.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/channels/SeekableByteChannel.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/channels/FileChannel$MapMode.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/channels/FileChannel.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/channels/ClosedChannelException.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/channels/Channel.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/channels/WritableByteChannel.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/channels/ByteChannel.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/channels/spi...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/channels/spi/AbstractInterruptibleChannel.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/channels/AsynchronousCloseException.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/channels/InterruptibleChannel.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/channels/ReadableByteChannel.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/channels/ScatteringByteChannel.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/channels/AsynchronousFileChannel.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/channels/FileLock.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/channels/AsynchronousChannel.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/nio/DirectDoubleBufferRU.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/text...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/text/Format.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/text/FieldPosition.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/text/Format$Field.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/text/AttributedCharacterIterator.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/text/AttributedCharacterIterator$Attribute.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/text/Format$FieldDelegate.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/text/ParseException.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/text/ParsePosition.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/text/CharacterIterator.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/sql...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/sql/ClientInfoStatus.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/sql/ParameterMetaData.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/sql/SQLFeatureNotSupportedException.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/sql/Ref.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/sql/DriverAction.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/sql/SQLType.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/sql/RowId.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/sql/Timestamp.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/sql/Wrapper.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/sql/Connection.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/sql/DriverManager.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/sql/ResultSet.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/sql/ResultSetMetaData.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/sql/Struct.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/sql/DriverPropertyInfo.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/sql/DatabaseMetaData.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/sql/Statement.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/sql/SQLException.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/sql/SQLNonTransientException.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/sql/SQLXML.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/sql/Blob.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/sql/RowIdLifetime.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/sql/Time.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/sql/SQLPermission.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/sql/CallableStatement.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/sql/Savepoint.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/sql/Array.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/sql/Driver.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/sql/NClob.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/sql/Date.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/sql/Clob.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/sql/SQLClientInfoException.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/sql/PreparedStatement.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/sql/ShardingKey.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/sql/SQLWarning.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/javax...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/javax/security...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/javax/security/auth...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/javax/security/auth/Subject.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/javax/xml...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/javax/xml/transform...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/javax/xml/transform/Source.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/javax/xml/transform/Result.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/Users...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/Users/thida...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/Users/thida/ftp...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/Users/thida/ftp/gradle-project-demo...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/Users/thida/ftp/gradle-project-demo/app...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/Users/thida/ftp/gradle-project-demo/app/src...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/Users/thida/ftp/gradle-project-demo/app/src/test...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/Users/thida/ftp/gradle-project-demo/app/src/test/java...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/Users/thida/ftp/gradle-project-demo/app/src/test/java/org...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/Users/thida/ftp/gradle-project-demo/app/src/test/java/org/example...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/Users/thida/ftp/gradle-project-demo/app/src/main...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/Users/thida/ftp/gradle-project-demo/app/src/main/java...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/Users/thida/ftp/gradle-project-demo/app/src/main/java/org...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/Users/thida/ftp/gradle-project-demo/app/src/main/java/org/example...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/Users/thida/ftp/gradle-project-demo/.idea...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/diagnostics...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/modules...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/log...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/log/ext...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/src...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/src/Users...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/src/Users/thida...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/src/Users/thida/ftp...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/src/Users/thida/ftp/gradle-project-demo...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/src/Users/thida/ftp/gradle-project-demo/app...
